CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
144037,0.0,4.0,Mobile Phone,1,17.0,E wallet,Male,3.0,3,Mobile Phone,4,Divorced,4.0,0,17.0,1.0,2.0,1.0,124.0
73349,0.0,3.0,Mobile Phone,3,7.0,Credit Card,Male,3.0,4,Fashion,2,Married,5.0,1,19.0,2.0,5.0,1.0,186.0
63195,0.0,15.0,Phone,3,39.0,Debit Card,Male,2.0,5,Laptop & Accessory,4,Divorced,6.0,1,12.0,0.0,2.0,4.0,151.0
132344,1.0,6.0,Phone,1,29.0,Credit Card,Male,3.0,3,Fashion,2,Single,5.0,1,12.0,1.0,4.0,2.0,228.0
92757,1.0,5.0,Mobile Phone,2,21.0,Credit Card,Male,4.0,5,Mobile,4,Married,7.0,1,12.0,2.0,3.0,3.0,186.0
91269,0.0,6.0,Mobile Phone,2,6.0,Credit Card,Male,3.0,5,Mobile,3,Divorced,4.0,1,14.0,0.0,1.0,0.0,121.0
130470,1.0,10.0,Mobile Phone,2,14.0,Debit Card,Male,3.0,6,Mobile Phone,3,Married,8.0,1,18.0,4.0,5.0,2.0,229.0
78209,0.0,32.0,Phone,1,12.0,Credit Card,Male,4.0,6,Mobile,4,Married,6.0,0,12.0,0.0,1.0,0.0,190.0
100012,0.0,26.0,Computer,2,27.0,E wallet,Male,4.0,5,Fashion,2,Single,2.0,0,,3.0,3.0,3.0,196.0
139212,0.0,4.0,Phone,1,15.0,Debit Card,Male,4.0,5,Laptop & Accessory,4,Divorced,3.0,1,15.0,1.0,2.0,1.0,116.0
77173,0.0,16.0,Phone,1,22.0,Credit Card,Male,3.0,6,Mobile Phone,2,Married,5.0,0,14.0,3.0,4.0,1.0,123.0
64243,0.0,13.0,Mobile Phone,3,25.0,UPI,Male,3.0,3,Laptop & Accessory,5,Single,5.0,0,12.0,0.0,3.0,4.0,178.0
111876,1.0,13.0,Mobile Phone,2,17.0,E wallet,Male,3.0,3,Laptop & Accessory,3,Single,7.0,0,24.0,3.0,3.0,4.0,202.0
121577,1.0,4.0,Mobile Phone,2,31.0,E wallet,Male,2.0,3,Laptop & Accessory,2,Divorced,5.0,0,16.0,0.0,1.0,7.0,170.0
78167,0.0,9.0,Phone,2,30.0,Credit Card,Female,4.0,4,Fashion,2,Married,2.0,1,20.0,4.0,3.0,7.0,191.0
91410,0.0,11.0,Phone,2,14.0,Credit Card,Male,3.0,4,Others,3,Married,2.0,1,18.0,1.0,3.0,5.0,211.0
150002,1.0,7.0,Mobile Phone,1,22.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Married,1.0,0,13.0,4.0,8.0,1.0,168.0
62870,0.0,12.0,Computer,2,10.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Married,9.0,1,15.0,2.0,4.0,5.0,137.0
74570,1.0,5.0,Phone,2,18.0,E wallet,Male,3.0,4,Mobile Phone,1,Single,7.0,1,14.0,2.0,5.0,1.0,155.0
74972,0.0,1.0,Phone,2,6.0,Debit Card,Male,3.0,3,Grocery,2,Married,5.0,0,14.0,1.0,3.0,6.0,212.0
83329,0.0,20.0,Mobile Phone,3,11.0,Debit Card,Male,4.0,6,Laptop & Accessory,1,Married,7.0,0,12.0,4.0,5.0,9.0,240.0
73950,0.0,17.0,Mobile Phone,2,16.0,COD,Male,2.0,4,Fashion,3,Married,9.0,0,15.0,0.0,1.0,1.0,198.0
95667,0.0,9.0,Phone,1,6.0,Debit Card,Male,3.0,4,Mobile Phone,3,Single,5.0,1,17.0,3.0,7.0,5.0,212.0
87361,0.0,7.0,Phone,2,,CC,Male,3.0,3,Mobile Phone,3,Married,7.0,0,15.0,0.0,2.0,1.0,170.0
110981,0.0,3.0,Mobile Phone,1,,Credit Card,Male,3.0,4,Laptop & Accessory,1,Single,6.0,1,18.0,2.0,5.0,8.0,140.0
118273,1.0,8.0,Phone,1,25.0,Debit Card,Male,2.0,3,Mobile Phone,2,Married,7.0,1,12.0,2.0,7.0,3.0,177.0
57266,0.0,1.0,Phone,2,12.0,Debit Card,Male,4.0,3,Laptop & Accessory,2,Married,4.0,0,17.0,5.0,6.0,5.0,194.0
94684,1.0,4.0,Mobile Phone,2,20.0,UPI,Male,3.0,5,Fashion,2,Married,5.0,0,22.0,1.0,2.0,4.0,226.0
62944,0.0,20.0,Computer,2,22.0,Credit Card,Male,2.0,1,Mobile,2,Married,9.0,1,23.0,0.0,4.0,5.0,222.0
76301,0.0,7.0,Mobile Phone,2,11.0,CC,Female,3.0,3,Mobile,3,Divorced,4.0,0,15.0,3.0,4.0,2.0,202.0
148925,0.0,1.0,Mobile Phone,1,34.0,Debit Card,Male,4.0,5,Laptop & Accessory,3,Single,3.0,0,15.0,1.0,3.0,7.0,127.0
51703,1.0,5.0,Mobile Phone,2,8.0,Cash on Delivery,Male,3.0,2,Mobile,1,Married,4.0,0,,2.0,2.0,2.0,130.0
65584,0.0,11.0,Phone,3,,Cash on Delivery,Male,3.0,2,Fashion,3,Single,5.0,1,12.0,1.0,3.0,5.0,199.0
59137,0.0,11.0,Computer,2,15.0,Cash on Delivery,Female,,4,Mobile Phone,3,Married,6.0,1,15.0,2.0,5.0,1.0,212.0
108643,1.0,2.0,Mobile Phone,1,9.0,E wallet,Male,3.0,5,Mobile,2,Married,6.0,1,13.0,3.0,1.0,0.0,125.0
54349,0.0,13.0,Mobile Phone,2,15.0,Debit Card,Male,3.0,4,Grocery,4,Single,3.0,0,19.0,3.0,6.0,1.0,268.0
71271,0.0,11.0,Mobile Phone,2,18.0,Debit Card,Male,2.0,4,Mobile,3,Single,4.0,0,12.0,1.0,2.0,2.0,152.0
66721,0.0,17.0,Computer,2,19.0,Debit Card,Male,2.0,2,Mobile Phone,4,Married,6.0,0,17.0,2.0,6.0,7.0,161.0
138954,0.0,26.0,Mobile Phone,2,14.0,Credit Card,Male,2.0,4,Mobile Phone,1,Married,6.0,0,18.0,4.0,5.0,4.0,230.0
110941,0.0,19.0,Computer,1,19.0,Credit Card,Male,2.0,5,Mobile,5,Married,4.0,0,19.0,1.0,2.0,3.0,205.0
143066,0.0,5.0,Mobile Phone,1,16.0,COD,Male,2.0,3,Mobile Phone,4,Married,4.0,0,18.0,2.0,2.0,3.0,173.0
110681,0.0,8.0,Mobile Phone,3,26.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Married,2.0,0,19.0,3.0,6.0,5.0,233.0
85818,0.0,3.0,Computer,2,13.0,Credit Card,Male,2.0,3,Fashion,2,Married,7.0,0,13.0,5.0,5.0,10.0,158.0
90822,0.0,24.0,Phone,2,34.0,COD,Male,2.0,1,Others,1,Single,7.0,1,19.0,1.0,3.0,2.0,226.0
102461,0.0,2.0,Phone,1,18.0,Debit Card,Female,3.0,2,Mobile Phone,3,Divorced,1.0,0,12.0,1.0,5.0,2.0,168.0
94850,1.0,5.0,Mobile Phone,2,23.0,CC,Male,3.0,5,Fashion,3,Divorced,5.0,1,15.0,1.0,4.0,,199.0
128652,0.0,6.0,Phone,2,10.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Married,5.0,0,15.0,2.0,2.0,7.0,224.0
90445,1.0,2.0,Phone,3,28.0,Debit Card,Male,4.0,4,Mobile,2,Single,6.0,0,15.0,0.0,1.0,1.0,104.0
137136,0.0,9.0,Phone,1,,E wallet,Female,3.0,3,Laptop & Accessory,1,Divorced,9.0,0,25.0,0.0,1.0,3.0,102.0
81242,0.0,14.0,Computer,1,12.0,Debit Card,Male,2.0,4,Mobile Phone,1,Married,3.0,0,12.0,1.0,4.0,3.0,197.0
136858,0.0,14.0,Phone,3,37.0,Debit Card,Male,3.0,2,Mobile Phone,5,Divorced,4.0,0,12.0,1.0,3.0,3.0,150.0
109744,0.0,19.0,Mobile Phone,2,8.0,Credit Card,Male,3.0,4,Mobile,3,Single,8.0,1,23.0,3.0,3.0,5.0,199.0
89590,1.0,12.0,Computer,2,28.0,Debit Card,Female,4.0,4,Mobile,2,Married,1.0,1,14.0,0.0,1.0,0.0,120.0
77186,0.0,19.0,Phone,2,,Credit Card,Male,3.0,4,Fashion,5,Single,2.0,0,15.0,1.0,2.0,2.0,187.0
100667,1.0,19.0,Mobile Phone,2,21.0,UPI,Male,3.0,6,Laptop & Accessory,2,Single,4.0,1,13.0,2.0,3.0,4.0,177.0
134890,0.0,14.0,Computer,1,15.0,Debit Card,Female,3.0,4,Mobile,1,Married,1.0,1,21.0,0.0,1.0,1.0,135.0
88223,0.0,30.0,Phone,2,22.0,UPI,Male,3.0,4,Fashion,2,Divorced,8.0,1,23.0,4.0,5.0,9.0,253.0
123492,0.0,2.0,Mobile Phone,1,17.0,Credit Card,Female,2.0,2,Mobile Phone,3,Divorced,3.0,0,16.0,1.0,3.0,9.0,129.0
148088,0.0,18.0,Mobile Phone,2,12.0,Debit Card,Female,3.0,5,Laptop & Accessory,4,Single,1.0,0,18.0,2.0,2.0,1.0,126.0
118707,1.0,7.0,Phone,2,,Debit Card,Male,3.0,5,Mobile,5,Married,3.0,1,19.0,0.0,1.0,3.0,189.0
112225,0.0,24.0,Phone,2,22.0,E wallet,Female,3.0,4,Mobile,5,Divorced,3.0,0,17.0,4.0,6.0,9.0,209.0
140501,0.0,16.0,Mobile Phone,2,,E wallet,Male,3.0,5,Fashion,1,Single,7.0,1,21.0,1.0,6.0,17.0,197.0
118375,0.0,4.0,Mobile Phone,2,8.0,Credit Card,Male,3.0,2,Laptop & Accessory,4,Married,8.0,0,16.0,3.0,4.0,1.0,177.0
93135,1.0,4.0,Computer,2,6.0,Credit Card,Female,3.0,5,Fashion,2,Single,3.0,0,17.0,0.0,4.0,2.0,158.0
132197,0.0,5.0,Computer,1,10.0,Credit Card,Male,4.0,4,Fashion,1,Single,1.0,1,11.0,1.0,1.0,1.0,154.0
77331,1.0,2.0,Phone,1,9.0,Debit Card,Male,1.0,1,Mobile Phone,4,Single,3.0,0,12.0,4.0,7.0,13.0,162.0
86771,0.0,28.0,Mobile Phone,2,10.0,Credit Card,Male,3.0,5,Fashion,5,Married,15.0,1,21.0,1.0,2.0,3.0,160.0
106359,0.0,34.0,Mobile Phone,2,7.0,Debit Card,Male,,2,Mobile,3,Married,7.0,0,21.0,2.0,5.0,11.0,210.0
87628,0.0,5.0,Phone,2,19.0,CC,Male,2.0,2,Mobile Phone,5,Divorced,4.0,0,16.0,1.0,2.0,5.0,146.0
137343,0.0,5.0,Computer,2,11.0,Debit Card,Male,3.0,3,Laptop & Accessory,4,Single,8.0,0,15.0,0.0,1.0,1.0,144.0
107528,0.0,13.0,Mobile Phone,1,9.0,Credit Card,Male,4.0,4,Mobile Phone,2,Married,5.0,0,19.0,0.0,2.0,1.0,207.0
115212,0.0,15.0,Mobile Phone,1,13.0,COD,Male,3.0,3,Mobile Phone,4,Married,3.0,1,18.0,1.0,2.0,6.0,180.0
114878,1.0,3.0,Mobile Phone,1,14.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Married,2.0,1,12.0,2.0,2.0,5.0,137.0
63177,0.0,3.0,Mobile Phone,1,10.0,Debit Card,Male,1.0,4,Mobile Phone,3,Married,3.0,1,12.0,1.0,3.0,2.0,155.0
110928,0.0,7.0,Mobile Phone,1,11.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Single,8.0,0,15.0,2.0,5.0,6.0,138.0
68867,0.0,14.0,Mobile Phone,3,27.0,Debit Card,Female,3.0,5,Laptop & Accessory,1,Married,2.0,1,13.0,3.0,5.0,6.0,207.0
66383,0.0,15.0,Phone,2,24.0,Credit Card,Male,3.0,4,Mobile Phone,1,Single,2.0,0,13.0,3.0,3.0,1.0,151.0
124418,0.0,8.0,Mobile Phone,1,10.0,UPI,Female,2.0,3,Laptop & Accessory,2,Married,3.0,0,12.0,1.0,2.0,6.0,127.0
143066,1.0,2.0,Mobile Phone,2,13.0,Credit Card,Male,4.0,6,Mobile,5,Married,4.0,0,13.0,0.0,2.0,2.0,178.0
109491,1.0,7.0,Mobile Phone,2,19.0,UPI,Male,3.0,5,Mobile Phone,2,Married,5.0,0,18.0,2.0,1.0,1.0,197.0
50355,0.0,12.0,Mobile Phone,2,27.0,COD,Female,4.0,5,Others,3,Married,2.0,0,24.0,2.0,3.0,6.0,233.0
143606,1.0,4.0,Phone,1,12.0,E wallet,Female,3.0,3,Grocery,2,Married,5.0,0,,1.0,5.0,5.0,239.0
94630,0.0,21.0,Mobile Phone,2,8.0,Debit Card,Female,2.0,5,Mobile,2,Married,7.0,1,15.0,1.0,2.0,8.0,176.0
135278,1.0,4.0,Phone,2,,UPI,Male,2.0,4,Mobile,2,Married,4.0,1,21.0,2.0,1.0,5.0,153.0
133795,1.0,4.0,Mobile Phone,2,9.0,Credit Card,Male,3.0,3,Fashion,3,Single,5.0,1,13.0,1.0,3.0,4.0,161.0
108034,0.0,2.0,Phone,2,9.0,Credit Card,Male,4.0,4,Laptop & Accessory,2,Divorced,4.0,1,17.0,1.0,1.0,0.0,112.0
134828,1.0,2.0,Computer,1,22.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Married,2.0,0,13.0,0.0,1.0,1.0,113.0
100311,0.0,4.0,Computer,3,30.0,Credit Card,Male,3.0,3,Laptop & Accessory,1,Married,2.0,0,17.0,0.0,5.0,7.0,159.0
130886,1.0,2.0,Mobile Phone,2,7.0,Debit Card,Female,3.0,4,Mobile,5,Divorced,1.0,0,12.0,0.0,1.0,0.0,150.0
100664,0.0,8.0,Computer,1,16.0,Debit Card,Male,2.0,4,Mobile,4,Married,3.0,1,15.0,3.0,2.0,2.0,207.0
127835,0.0,18.0,Computer,1,7.0,Credit Card,Female,3.0,2,Mobile,2,Married,2.0,1,17.0,1.0,3.0,,160.0
76664,1.0,3.0,Mobile Phone,2,,Debit Card,Male,3.0,4,Laptop & Accessory,1,Single,5.0,0,15.0,4.0,3.0,7.0,186.0
62662,1.0,5.0,Computer,1,35.0,Credit Card,Male,2.0,2,Fashion,1,Single,3.0,0,16.0,1.0,2.0,4.0,161.0
62591,0.0,12.0,Computer,2,,Debit Card,Male,4.0,3,Laptop & Accessory,4,Married,8.0,1,13.0,2.0,5.0,7.0,176.0
142551,0.0,7.0,Phone,2,6.0,Debit Card,Male,3.0,3,Mobile Phone,5,Married,3.0,0,12.0,0.0,3.0,6.0,175.0
54990,0.0,19.0,Phone,3,6.0,COD,Male,3.0,6,Laptop & Accessory,2,Married,5.0,1,18.0,1.0,5.0,13.0,213.0
80789,1.0,22.0,Mobile Phone,3,31.0,COD,Male,2.0,4,Laptop & Accessory,2,Married,6.0,0,19.0,6.0,6.0,4.0,110.0
94570,0.0,12.0,Phone,1,20.0,Debit Card,Male,4.0,3,Laptop & Accessory,3,Married,5.0,1,15.0,2.0,4.0,2.0,152.0
133887,1.0,11.0,Mobile Phone,2,27.0,Credit Card,Female,3.0,4,Mobile Phone,3,Married,9.0,1,23.0,2.0,2.0,2.0,196.0
106935,0.0,11.0,Phone,2,16.0,Credit Card,Male,3.0,4,Fashion,1,Married,5.0,1,13.0,4.0,3.0,,191.0
120109,1.0,2.0,Mobile Phone,1,5.0,Debit Card,Female,3.0,4,Laptop & Accessory,5,Single,2.0,0,,1.0,3.0,3.0,154.0
138264,0.0,14.0,Phone,1,6.0,Debit Card,Female,3.0,4,Laptop & Accessory,2,Married,7.0,1,13.0,2.0,4.0,1.0,168.0
77796,0.0,3.0,Mobile Phone,2,23.0,UPI,Male,3.0,4,Fashion,4,Married,8.0,1,15.0,0.0,2.0,5.0,158.0
119880,1.0,10.0,Computer,2,13.0,Debit Card,Male,3.0,4,Fashion,3,Married,5.0,1,16.0,2.0,5.0,,299.0
77740,0.0,21.0,Phone,2,24.0,COD,Male,3.0,5,Fashion,4,Divorced,4.0,1,14.0,2.0,2.0,0.0,177.0
96049,1.0,24.0,Mobile Phone,1,26.0,Debit Card,Male,4.0,5,Mobile,3,Divorced,9.0,1,15.0,1.0,5.0,7.0,246.0
53863,0.0,23.0,Mobile Phone,2,,Debit Card,Male,3.0,3,Laptop & Accessory,2,Single,3.0,0,14.0,4.0,3.0,5.0,184.0
138358,1.0,9.0,Phone,1,21.0,Debit Card,Male,2.0,4,Laptop & Accessory,5,Married,4.0,0,22.0,1.0,1.0,3.0,140.0
134496,1.0,9.0,Mobile Phone,3,28.0,Credit Card,Male,3.0,3,Mobile Phone,3,Married,2.0,1,18.0,2.0,5.0,4.0,180.0
73193,1.0,2.0,Computer,2,6.0,CC,Male,2.0,3,Mobile,3,Married,8.0,0,19.0,1.0,3.0,3.0,115.0
52894,0.0,7.0,Mobile Phone,3,21.0,Debit Card,Male,3.0,4,Fashion,2,Married,8.0,0,14.0,4.0,3.0,4.0,209.0
90953,0.0,18.0,Mobile Phone,1,19.0,Debit Card,Male,3.0,2,Fashion,1,Married,4.0,0,20.0,2.0,2.0,5.0,237.0
150177,0.0,34.0,Computer,2,8.0,Debit Card,Male,4.0,2,Laptop & Accessory,4,Married,7.0,0,12.0,1.0,1.0,2.0,159.0
78918,0.0,1.0,Phone,1,17.0,Debit Card,Male,2.0,3,Mobile Phone,3,Single,2.0,0,14.0,4.0,4.0,,140.0
98052,1.0,0.0,Mobile Phone,2,12.0,Debit Card,Male,3.0,5,Mobile Phone,5,Single,2.0,0,13.0,0.0,1.0,2.0,172.0
82159,0.0,3.0,Mobile Phone,3,29.0,Debit Card,Female,2.0,3,Others,3,Single,3.0,1,12.0,1.0,4.0,2.0,164.0
96511,1.0,7.0,Mobile Phone,1,7.0,Debit Card,Female,2.0,4,Laptop & Accessory,2,Married,4.0,1,16.0,1.0,6.0,6.0,153.0
64226,0.0,21.0,Phone,3,31.0,Debit Card,Male,4.0,2,Laptop & Accessory,4,Single,12.0,1,13.0,1.0,4.0,4.0,223.0
97869,1.0,15.0,Phone,2,15.0,Debit Card,Male,3.0,3,Mobile Phone,2,Married,7.0,1,16.0,3.0,6.0,12.0,259.0
131784,1.0,0.0,Phone,1,10.0,Credit Card,Male,3.0,5,Others,2,Single,2.0,1,16.0,1.0,4.0,2.0,167.0
137440,0.0,5.0,Computer,1,8.0,UPI,Male,2.0,4,Grocery,4,Married,11.0,0,14.0,5.0,5.0,0.0,180.0
102898,0.0,10.0,Mobile Phone,1,14.0,Debit Card,Male,3.0,3,Mobile Phone,4,Divorced,4.0,1,11.0,1.0,2.0,1.0,151.0
132084,1.0,17.0,Mobile Phone,1,9.0,COD,Male,3.0,5,Laptop & Accessory,4,Married,3.0,0,12.0,1.0,2.0,2.0,189.0
65716,0.0,1.0,Mobile Phone,1,12.0,Credit Card,Male,2.0,4,Mobile Phone,3,Single,3.0,0,12.0,5.0,5.0,6.0,190.0
108332,0.0,7.0,Computer,1,28.0,Debit Card,Male,5.0,4,Laptop & Accessory,1,Married,1.0,1,20.0,0.0,1.0,5.0,111.0
59343,0.0,21.0,Mobile Phone,3,31.0,Credit Card,Male,3.0,4,Fashion,2,Single,1.0,0,14.0,3.0,4.0,2.0,320.0
50418,0.0,13.0,Mobile Phone,2,7.0,COD,Male,3.0,4,Laptop & Accessory,1,Single,5.0,0,14.0,4.0,5.0,5.0,171.0
117580,0.0,1.0,Mobile Phone,2,,Credit Card,Female,3.0,2,Mobile,3,Single,4.0,0,17.0,2.0,7.0,14.0,221.0
124674,0.0,12.0,Phone,2,7.0,COD,Male,3.0,4,Mobile Phone,1,Married,1.0,1,12.0,1.0,4.0,2.0,134.0
146895,0.0,10.0,Mobile Phone,2,15.0,UPI,Male,3.0,3,Laptop & Accessory,5,Married,8.0,1,14.0,1.0,2.0,2.0,205.0
102474,1.0,16.0,Mobile Phone,2,11.0,Credit Card,Male,2.0,4,Laptop & Accessory,1,Married,3.0,1,11.0,2.0,4.0,0.0,107.0
58541,1.0,8.0,Computer,2,9.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Married,8.0,1,14.0,2.0,5.0,5.0,130.0
77101,1.0,2.0,Phone,3,8.0,Credit Card,Female,4.0,5,Laptop & Accessory,3,Married,3.0,0,12.0,1.0,2.0,0.0,151.0
118331,0.0,15.0,Mobile Phone,2,11.0,Debit Card,Male,2.0,3,Fashion,2,Married,7.0,0,13.0,3.0,7.0,6.0,215.0
78944,0.0,2.0,Mobile Phone,2,23.0,Debit Card,Male,2.0,3,Mobile,3,Single,2.0,1,19.0,2.0,5.0,2.0,199.0
117365,0.0,4.0,Mobile Phone,1,23.0,CC,Male,3.0,4,Mobile Phone,3,Divorced,1.0,1,23.0,0.0,3.0,7.0,154.0
147238,0.0,8.0,Mobile Phone,1,6.0,Credit Card,Male,4.0,5,Mobile Phone,4,Married,8.0,0,18.0,2.0,4.0,5.0,207.0
70869,0.0,11.0,Mobile Phone,1,21.0,COD,Male,3.0,5,Mobile,1,Married,6.0,0,19.0,3.0,8.0,2.0,195.0
86716,0.0,30.0,Mobile Phone,2,8.0,Credit Card,Male,4.0,5,Mobile Phone,5,Divorced,1.0,0,22.0,2.0,2.0,7.0,220.0
93692,0.0,9.0,Phone,2,5.0,Debit Card,Male,3.0,3,Mobile,5,Single,4.0,1,14.0,0.0,1.0,0.0,124.0
81846,0.0,22.0,Mobile Phone,1,19.0,Debit Card,Male,4.0,4,Fashion,2,Married,1.0,1,13.0,0.0,1.0,0.0,193.0
101926,0.0,20.0,Mobile Phone,2,18.0,Debit Card,Male,3.0,5,Mobile Phone,5,Single,4.0,1,19.0,3.0,2.0,4.0,241.0
100591,1.0,6.0,Phone,2,8.0,Credit Card,Male,2.0,5,Laptop & Accessory,4,Married,2.0,1,13.0,2.0,1.0,5.0,158.0
136591,0.0,23.0,Mobile Phone,1,18.0,COD,Female,2.0,2,Laptop & Accessory,3,Married,7.0,0,17.0,0.0,1.0,1.0,194.0
103116,0.0,19.0,Mobile Phone,1,8.0,COD,Male,3.0,3,Laptop & Accessory,5,Divorced,2.0,0,15.0,2.0,6.0,4.0,213.0
76108,0.0,0.0,Computer,2,5.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Married,2.0,0,21.0,0.0,2.0,0.0,86.0
116839,0.0,8.0,Computer,2,20.0,Debit Card,Male,3.0,3,Laptop & Accessory,4,Married,7.0,0,18.0,2.0,5.0,3.0,125.0
64470,0.0,7.0,Computer,1,22.0,Debit Card,Female,3.0,4,Laptop & Accessory,2,Married,2.0,0,15.0,2.0,1.0,2.0,150.0
56010,0.0,5.0,Mobile Phone,2,17.0,COD,Male,3.0,4,Laptop & Accessory,1,Married,3.0,0,17.0,2.0,4.0,9.0,125.0
124311,0.0,14.0,Mobile Phone,1,25.0,Credit Card,Male,4.0,3,Grocery,4,Married,2.0,1,13.0,3.0,4.0,4.0,236.0
94398,1.0,22.0,Mobile Phone,2,15.0,Debit Card,Male,3.0,4,Fashion,1,Married,5.0,1,17.0,0.0,2.0,2.0,196.0
79882,0.0,7.0,Phone,2,21.0,Credit Card,Male,3.0,3,Grocery,4,Married,2.0,0,12.0,2.0,3.0,2.0,239.0
134500,0.0,21.0,Phone,2,15.0,Debit Card,Male,3.0,3,Mobile Phone,3,Married,3.0,0,11.0,2.0,2.0,1.0,164.0
50103,0.0,4.0,Mobile Phone,1,9.0,Credit Card,Male,4.0,4,Laptop & Accessory,4,Married,5.0,0,19.0,2.0,5.0,4.0,184.0
77466,1.0,17.0,Mobile Phone,2,22.0,Debit Card,Male,3.0,4,Mobile Phone,2,Single,1.0,1,14.0,2.0,4.0,5.0,173.0
123569,0.0,6.0,Mobile Phone,2,7.0,Debit Card,Female,4.0,4,Laptop & Accessory,5,Married,12.0,0,19.0,2.0,2.0,1.0,158.0
107817,0.0,23.0,Mobile Phone,3,10.0,Debit Card,Male,3.0,3,Fashion,5,Married,4.0,1,11.0,4.0,5.0,7.0,183.0
100087,0.0,18.0,Mobile Phone,1,35.0,Debit Card,Male,4.0,4,Fashion,2,Single,7.0,0,15.0,0.0,4.0,11.0,213.0
77733,0.0,1.0,Phone,2,30.0,Cash on Delivery,Male,4.0,4,Laptop & Accessory,5,Single,4.0,0,21.0,2.0,5.0,10.0,161.0
54787,0.0,35.0,Mobile Phone,3,13.0,Credit Card,Male,3.0,2,Mobile,3,Single,6.0,0,,3.0,6.0,4.0,230.0
82510,1.0,1.0,Computer,1,19.0,Credit Card,Male,3.0,4,Mobile,5,Single,4.0,0,12.0,1.0,4.0,1.0,94.0
77538,0.0,1.0,Computer,2,23.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Married,1.0,0,12.0,3.0,2.0,1.0,166.0
81224,0.0,14.0,Phone,2,5.0,CC,Male,3.0,2,Grocery,3,Single,6.0,0,14.0,2.0,5.0,1.0,264.0
52033,0.0,4.0,Computer,2,21.0,Debit Card,Male,3.0,3,Mobile Phone,3,Divorced,5.0,0,16.0,3.0,2.0,6.0,159.0
142357,0.0,10.0,Mobile Phone,1,20.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Married,5.0,0,19.0,2.0,2.0,3.0,147.0
87826,1.0,5.0,Mobile Phone,3,19.0,COD,Female,1.0,3,Laptop & Accessory,1,Married,2.0,1,15.0,0.0,2.0,4.0,154.0
140933,1.0,16.0,Computer,1,11.0,Debit Card,Male,4.0,4,Mobile,5,Married,5.0,0,17.0,2.0,2.0,3.0,182.0
146414,1.0,4.0,Computer,2,18.0,COD,Male,4.0,6,Fashion,2,Single,5.0,1,17.0,3.0,3.0,10.0,251.0
72894,1.0,5.0,Computer,3,14.0,Credit Card,Female,3.0,4,Mobile,3,Married,4.0,1,14.0,0.0,5.0,3.0,143.0
69573,0.0,12.0,Computer,1,,Debit Card,Male,4.0,4,Mobile Phone,3,Married,7.0,1,16.0,2.0,2.0,1.0,148.0
67130,0.0,15.0,Mobile Phone,2,7.0,Debit Card,Male,3.0,4,Fashion,2,Single,3.0,1,15.0,2.0,4.0,6.0,257.0
146223,0.0,4.0,Mobile Phone,2,10.0,Debit Card,Male,3.0,5,Laptop & Accessory,4,Married,9.0,1,13.0,2.0,3.0,7.0,210.0
143184,0.0,18.0,Computer,1,29.0,Credit Card,Male,3.0,4,Mobile Phone,1,Single,5.0,0,18.0,1.0,4.0,4.0,189.0
137722,0.0,15.0,Mobile Phone,2,8.0,E wallet,Female,2.0,3,Laptop & Accessory,3,Divorced,3.0,0,11.0,4.0,6.0,2.0,190.0
60891,1.0,3.0,Mobile Phone,3,11.0,Credit Card,Male,3.0,4,Mobile Phone,4,Divorced,6.0,0,13.0,1.0,3.0,9.0,159.0
145462,1.0,7.0,Mobile Phone,3,,COD,Male,3.0,5,Fashion,4,Divorced,2.0,1,17.0,0.0,1.0,7.0,144.0
65982,0.0,18.0,Computer,1,13.0,UPI,Female,3.0,3,Fashion,1,Single,3.0,1,14.0,3.0,5.0,2.0,201.0
65695,0.0,3.0,Phone,1,12.0,COD,Male,2.0,4,Laptop & Accessory,3,Married,2.0,0,15.0,2.0,2.0,3.0,136.0
149131,1.0,0.0,Mobile Phone,2,8.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Married,4.0,1,11.0,3.0,5.0,2.0,135.0
76863,0.0,5.0,Mobile Phone,1,16.0,Debit Card,Male,2.0,5,Laptop & Accessory,2,Married,1.0,0,11.0,1.0,5.0,1.0,152.0
62687,0.0,1.0,Phone,2,8.0,Debit Card,Male,4.0,5,Mobile Phone,5,Single,5.0,0,12.0,1.0,2.0,4.0,166.0
70680,1.0,4.0,Mobile Phone,3,22.0,Debit Card,Male,3.0,6,Laptop & Accessory,2,Married,4.0,1,18.0,1.0,3.0,4.0,141.0
